0.075  0.0
0.22499999999999998  0.0
0.375  0.0
0.525  0.0
0.6749999999999999  0.0
0.825  0.0
0.975  0.0
1.125  0.0
1.275  0.0
1.425  0.0
1.575  0.0010134026815918037
1.7249999999999999  0.011706812452188114
1.875  0.028794735672777197
2.025  0.005825841502870747
2.175  0.011837211832506354
2.3249999999999997  0.028653854222848177
2.475  0.06443318393709781
2.625  0.1156072154765468
2.775  0.17647853960500626
2.925  0.23708538789307104
3.0749999999999997  0.302747334511808
3.225  0.34631320314287994
3.375  0.3963285704747076
3.525  0.42686939615546404
3.675  0.45882593212393125
3.8249999999999997  0.46523476917752005
3.9749999999999996  0.48001119059696357
4.125  0.4784710664112264
4.2749999999999995  0.49896979722512913
4.425  0.4621228247514936
4.575  0.4599251866567677
4.725  0.44995079062675924
4.875  0.4245045543295862
5.0249999999999995  0.40367097212296865
5.175  0.39030754093171427
5.325  0.39892630692611064
5.475  0.3760695704701623
5.625  0.3636846670513267
5.7749999999999995  0.35737465316846073
5.925  0.3453522404280312
6.075  0.35461097602669844
6.225  0.33206429502780166
6.375  0.34007876045411733
6.5249999999999995  0.3357173663116743
6.675  0.34698026597980125
6.825  0.3478547070896695
6.975  0.3397969039142117
7.125  0.3455485158296534
7.2749999999999995  0.33797547227299907
7.425  0.33272720454898097
7.574999999999999  0.3341179480013021
7.725  0.3267139234542242
7.875  0.3273731271403079
8.025  0.3260533564802085
8.174999999999999  0.3275833263403195
8.325  0.31523730254794385
8.475  0.31983596906598344
8.625  0.31324372672755074
8.775  0.30603066330758666
8.924999999999999  0.2964786003766904
9.075  0.29558512840073203
9.225  0.27992374368291434
9.375  0.27970125504667315
9.525  0.268316834341293
9.674999999999999  0.2594085436573748
9.825  0.2530183631130473
9.975  0.25342255937536284
10.125  0.2482973648523507
10.275  0.24156580385984616
10.424999999999999  0.24071277502341631
10.575  0.23695717114448453
10.725  0.23620540064508477
10.875  0.23259004532777453
11.025  0.22347102735747654
11.174999999999999  0.2140751804764509
11.325  0.21614802476241077
11.475  0.21427807902738757
11.625  0.211543048353139
11.775  0.20472277705886008
11.924999999999999  0.205511246844053
12.075  0.20149855247234508
12.225  0.19730617725850144
12.375  0.18951431254605886
12.525  0.188169960769756
12.674999999999999  0.1863701499637465
12.825  0.1852725817878898
12.975  0.18405598293892703
13.125  0.17613114850010161
13.275  0.17544263211371888
13.424999999999999  0.17592222558049303
13.575  0.17476047694711538
13.725  0.17319434653365567
13.875  0.1660303698661686
14.025  0.16516508061897706
14.174999999999999  0.1614786185972176
14.325  0.1592306368235962
14.475  0.1508734918187823
14.625  0.15117188777915175
14.774999999999999  0.14806839776667682
14.924999999999999  0.14532486717854157
